   0.0000000000000000        0.0000000000000000     
   1.0000000000000000E-002   165.93975967264657     
   2.0000000000000000E-002   158.86826152826464     
   2.9999999999999999E-002   162.19309793729349     
   4.0000000000000001E-002   158.76519086886896     
   5.0000000000000003E-002   152.32304085048170     
   5.9999999999999998E-002   166.09439137644418     
   7.0000000000000007E-002   166.24878276536811     
   8.0000000000000002E-002   165.68675086776022     
   8.9999999999999997E-002   144.10034367118149     
  0.10000000000000001        157.40031982327494     
  0.11000000000000000        153.50170840807323     
  0.12000000000000000        151.31950868842225     
  0.13000000000000000        143.53545427918502     
  0.14000000000000001        137.68505270884484     
  0.14999999999999999        145.80706710569200     
  0.16000000000000000        130.05939024628421     
  0.17000000000000001        133.67236265335404     
  0.17999999999999999        120.10683501032091     
  0.19000000000000000        135.02198604593789     
  0.20000000000000001        108.94296416153483     
  0.20999999999999999        115.85003494291313     
  0.22000000000000000        103.41265792867254     
  0.23000000000000001        83.548449676371533     
  0.23999999999999999        87.870575982827802     
  0.25000000000000000        84.690172916070949     
  0.26000000000000001        79.305066586437476     
  0.27000000000000002        83.409324801220748     
  0.28000000000000003        76.497288850310454     
  0.28999999999999998        66.488892058103573     
  0.29999999999999999        80.005071040382333     
  0.31000000000000000        70.489719945028398     
  0.32000000000000001        41.459255861895329     
  0.33000000000000002        77.261244222532824     
  0.34000000000000002        54.519812176662242     
  0.34999999999999998        37.815286755069707     
  0.35999999999999999        29.984865330701066     
  0.37000000000000000        41.436203340518688     
  0.38000000000000000        29.369839165425141     
  0.39000000000000001        27.767417337365483     
  0.40000000000000002        22.771400287693751     
  0.40999999999999998        6.8238913479699779     
  0.41999999999999998        14.489920950762516     
  0.42999999999999999       -2.8775319154329799     
  0.44000000000000000        2.7965030809429772     
  0.45000000000000001       0.91540705064478201     
  0.46000000000000002       -24.629150762833596     
  0.46999999999999997       -13.220870315451297     
  0.47999999999999998       -17.051028029642623     
  0.48999999999999999       -22.812211588952920     
  0.50000000000000000       -31.603756267248794     
  0.51000000000000001       -29.259887702278338     
  0.52000000000000002       -32.923621483221261     
  0.53000000000000003       -36.709366544720538     
  0.54000000000000004       -47.040677269955005     
  0.55000000000000004       -35.893296069291416     
  0.56000000000000005       -55.018548721492472     
  0.56999999999999995       -63.279559074198346     
  0.57999999999999996       -71.057123038459125     
  0.58999999999999997       -71.107475376503359     
  0.59999999999999998       -62.620913370540201     
  0.60999999999999999       -62.433547496396024     
  0.62000000000000000       -61.410129537508020     
  0.63000000000000000       -67.580561609278433     
  0.64000000000000001       -85.097923385511749     
  0.65000000000000002       -93.666115493987320     
  0.66000000000000003       -89.542786315069222     
  0.67000000000000004       -75.166584816290666     
  0.68000000000000005       -102.03389296582770     
  0.68999999999999995       -99.675441181067669     
  0.69999999999999996       -101.09533496189758     
  0.70999999999999996       -98.161836879030886     
  0.71999999999999997       -101.76966912739708     
  0.72999999999999998       -84.610410126644695     
  0.73999999999999999       -111.80219092649929     
  0.75000000000000000       -135.92867852125488     
  0.76000000000000001       -112.76427173184675     
  0.77000000000000002       -107.45955081703991     
  0.78000000000000003       -112.47711732254332     
  0.79000000000000004       -100.51018795060162     
  0.80000000000000004       -96.941044164405071     
  0.81000000000000005       -119.95866904953536     
  0.81999999999999995       -96.737432508540266     
  0.82999999999999996       -131.05717439155654     
  0.83999999999999997       -119.07919010313157     
  0.84999999999999998       -133.52440705677972     
  0.85999999999999999       -112.36955659662550     
  0.87000000000000000       -133.85012054507141     
  0.88000000000000000       -147.19099639760978     
  0.89000000000000001       -101.22625331529542     
  0.90000000000000002       -144.15959331143486     
  0.91000000000000003       -129.58452023110297     
  0.92000000000000004       -118.20202592429072     
  0.93000000000000005       -123.61091443291522     
